name,2025-05-30,2025-05-31,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19
SG2949,25120.7,25145.8,25145.8,25145.8,25198,25253.1,25308.6,25360.6,25414.6,25414.6,25414.6,25476.1,25515.5,25607.8,25681,25753.6,25753.6,25753.6,25821,25884.2,25884.2,26095.4,26127,26192,26247.2,26313.5,26402.4,26402.4,26402.4,26464.5,26522.4,26549.7,26631,26631,26631,26631,26698.6,26764.1,26823.5,26857.8,26944.4,26944.4,26944.4,27015.2,27090.9,27552.4,27603.8,27638.6,27638.6,27638.6,27723.4,27789.4,27867.3,27930.6,27979.7,27979.7,27979.7,28043,28095.1,28148.1,28228,28308.9,28308.9,28314.7,28372,28427.7,28478.2,28542.8,28591,28591,28591,28649.4
1410,48923.5,48923.5,48923.5,48923.5,48923.5,48923.5,48923.5,48939.4,48953.3,48953.3,48953.3,48999.3,49003.3,49006.4,49008.9,49093.6,49093.6,49093.6,49096.6,49100.5,49100.5,49103.7,49103.9,49107.2,49138.4,49141.8,49174.1,49174.1,49174.1,49175.1,49197,49210.9,49212.4,49212.4,49212.4,49212.4,49250.1,49252.7,49252.7,49282,49282.5,49282.5,49282.5,49326.7,49330,49358.9,49435.4,49438.3,49438.3,49438.3,49450.4,49468.8,49506.4,49526,49529.4,49529.4,49529.4,49568.3,49582.7,49605.1,49629.6,49670.1,49670.1,49670.1,49687.9,49692.8,49695.8,49713.8,49751.7,49751.7,49751.7,49754.8
SG4337,13389,13389,13389,13389,13400.4,13411.1,13422.1,13433.6,13433.6,13433.6,13433.6,13445.3,13455.9,13466.5,13477.2,13477.2,13477.2,13477.2,13505.7,13516.3,13516.3,13521.5,13526.7,13537.2,13547.9,13577.6,13577.6,13577.6,13577.6,13590.7,13596.9,13607.1,13679,13679,13679,13679,13679,13691.7,13702.4,13710.3,13716.2,13716.2,13716.2,13722.1,13728.4,13758.9,13764.8,13777.3,13777.3,13777.3,13783.6,13789.4,13795.8,13801.7,13801.7,13801.7,13801.7,13807.7,13832,13913,13933.5,13933.5,13933.5,13933.5,13962.9,13979.7,13985.7,13994.5,14000,14000,14000,14007.8
SG2838,170605.5,170605.5,170605.5,170605.5,170605.5,170605.5,170605.5,170605.5,170605.5,170605.5,170605.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SG2983,19141.2,19141.2,19214.3,19249.8,19425.4,19521.7,19539.5,19643.7,19703.1,19703.1,19716.8,19808.3,19910.4,19991.7,20062,20138.9,20216.7,20263.7,20344,20438.4,20506,20780.2,20834.8,20913,20999,21079.5,21161.5,21251.9,21264.2,21350.9,21425.6,21515.3,21596.4,21633.5,21763.3,21819.9,21889.7,21968.1,22058.2,22141.6,22209.9,22288.8,22298.6,22420.2,22509.5,23216.7,23309.5,23378.8,23456.9,23466.4,23641.2,23753.1,23817.5,23827.8,23972.1,24050.3,24055,24177.7,24307.8,24420.8,24563.1,24626.8,24707.6,24708.1,24793.3,24871.6,24951.2,25024.4,25082.5,25161,25169.4,25320.6
SG2880,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5,95436.5
SG4448,147670.6,147670.6,147670.6,147696.9,147720.2,147767.7,147858.4,147922.5,147982.2,147982.2,147990.3,148032.9,148080.9,148117,148182.2,148241.2,148275,148275,148308.1,148350.7,148381.4,148466.2,148508,148552.6,148613.3,148679.5,148871.6,148952.7,148965.5,149000.4,149047.6,149080.6,149115.3,149115.3,149115.3,149115.3,149136.9,149193.2,149268.8,149340.7,149401.1,149423.4,149449.6,149481,149561.5,149902.4,149941.3,150029.7,150062.1,150062.1,150097.6,150180.9,150229.2,150260.7,150297,150335.2,150335.2,150385.9,150464.2,150538.1,150612.1,150655.7,150655.7,150655.7,150679.3,150769.1,150790.9,150851.3,150930.2,150991.4,150991.4,151041.7
SG2873,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,101751,,,,,,,,,,,
SG4476,40180,40225.4,40274.7,40300.9,40399.9,40486.2,40551.3,40615.7,40676.2,40676.3,40676.3,40766.2,40842.8,40894.2,40949.7,40999.9,40999.9,40999.9,41073,41154.3,41211.6,41473.2,41528.9,41610.7,41683.4,41736,41820.1,41867,41867,41941.4,42054.9,42105.3,42178.8,42178.8,42178.8,42178.8,42226,42285,42385.1,42483.1,42534.8,42534.8,42534.8,42602.5,42720.5,43115.3,43170.6,43224.1,43272,43277.7,43338.4,43403.2,43485.5,43602.3,43653.1,43653.2,43699.3,43774.5,43843,43953.3,44028,44092.8,44092.8,44096.5,44176.1,44249.7,44315.8,44381.1,44457.5,44458.3,44514.8,44608.7
SG2817,112370.9,112374.1,112374.1,112374.1,112438.1,112466,112473.4,112487.6,112495,112495,112495,112502.1,112512,112518.8,112538.2,112544.8,112544.8,112544.8,112551.6,112560.6,112560.6,112564.8,112568.1,112568.1,112575.3,112591.2,112600.7,112600.7,112600.7,112608.8,112616.5,112616.5,112616.5,112616.5,112616.5,112616.5,112651.9,112698.6,112730.8,112761.5,112786,112786,112786,112814.3,112841.7,113003.8,113003.8,113042.8,113042.8,113042.8,113042.8,113042.8,113043,113043,113080.7,113080.7,113080.7,113080.7,113117.5,113151.4,113199,113237.9,113237.9,113237.9,113283.3,113333.6,113342.6,113342.6,113383.6,113383.7,113383.7,113383.7
SG2828,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7,123686.7
SG2989,13371.3,13372,13372,13372.9,13469.4,13586.4,13686.5,13807.8,13920.7,13920.7,13932.9,14028.5,14127.4,14249.6,14364.5,14478,14478,14491.7,14595.5,14704.7,14715.8,14803.3,14867.1,14992,15079.2,15179.3,15270.7,15270.7,15270.7,15386.7,15474.8,15478.3,15478.3,15478.3,15478.3,15491.1,15604.3,15698.6,15820.9,15919.6,16005.6,16005.6,16013.5,16112.8,16196.6,17002.7,17030.8,17126,17126,17202.8,17235.1,17264.9,17310.1,17341.9,17435.5,17435.5,17598.8,17763.9,17775.1,17796.2,17811.6,17903.2,17903.3,17979.9,18155.6,18191.6,18212.6,18237.4,18325.6,18325.6,18325.6,18421.6
SG4321,37385.5,37402.9,37402.9,37402.9,37402.9,37441.4,37483.7,37525.9,37570.7,37570.7,37570.7,37608,37647.7,37709.9,37745.3,37783.2,37980.8,37980.8,37981.4,38007.5,38007.5,38007.5,38151.7,38207,38245.5,38288.4,38523.9,38523.9,38728.3,38768.7,38794.8,38815.3,39062.6,39062.6,39062.6,39062.6,39262.7,39304.3,39344.1,39380.7,39633,39633,39830.6,39871.6,39918.8,40637.2,40674.4,40712.3,40712.3,40712.3,40746.5,40785,40819.8,40854.6,40890.7,40890.7,40890.7,40922.4,40955.3,40993.8,41030.5,41071.5,41071.5,41071.5,41107.5,41144.2,41177.1,41213.2,41249.8,41249.8,41249.8,41249.8
Sg4483,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,78911.2,78911.2,78911.2,78911.2,78926.2,78935.2,78935.2,78950.1,78962.8,78962.8,78962.8,79032.8,79069.6,79122.4,79138.8,79173.1,79173.1,79173.1,79190.1,79219,79219,79228.1,79236.8,79260,79281.2,79316,79333.6,79333.6,79333.6,79333.6,79357.4,79379.4,79402.7,79402.7,79402.7,79402.7,79426.3,79443.9,79468.5,79485.7,79502.9,79502.9,79502.9,79520,79536.6,79645.5,79697.2,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4,79731.4
SG2833,187767.9,187767.9,187767.9,187788.5,187830.3,187869.4,187904.5,188008,188062.2,188062.2,188062.2,188134.6,188180.8,188213.9,188265.4,188312.2,188312.2,188312.2,188346.4,188388.8,188410.9,188516.8,188516.8,188560.9,188607.9,188652.1,188709.4,188709.4,188709.4,188752.5,188832,188878.5,188945.7,188945.7,188945.7,188945.7,189026.4,189082.6,189193.4,189262,189314,189314,189314,189374.1,189437.7,189735.9,189825,189900.8,189900.8,189900.8,189939.7,189990,190062.2,190105.8,190170.4,190170.4,190170.4,190223,190290.1,190342.3,190414.7,190457.8,190457.8,190457.8,190504.5,190586.7,190633,190680.7,190727.8,190727.8,190727.8,190761.9
Sg4313,135226.7,135226.7,135226.7,135226.7,135255.5,135255.5,135259.6,135259.6,135259.6,135259.6,135259.6,135259.6,135259.6,135259.6,135259.6,135259.6,135259.6,135259.6,135259.6,135259.6,135259.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SG2908,90271.5,90285.8,90285.8,90469.1,90522.1,90562.3,90596.1,90633.9,90883,90883,91088.2,91143.1,91183.6,91215,91252.1,91293.2,91500.7,91697.3,91736.1,91788.1,92005.2,92051.3,92051.3,92051.4,92051.5,92051.5,92078.8,92078.8,92078.8,92152.7,92213.9,92271.8,92271.8,92271.8,92271.8,92290.1,92403.6,92487.3,92603,92731.2,92782,92782,92783.4,92857.6,92987.7,93538.5,93610.5,93750.7,93750.7,93750.7,93836.2,93972.6,94071.9,94173.1,94344.4,94344.4,94344.4,94424.5,94544.6,94635.9,94702.3,94702.3,94702.3,94702.3,94702.3,94702.3,94702.3,94702.3,94702.3,94702.3,94702.3,94709.2
SG2861,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9,103844.9
SG2927,71874.7,71874.7,71874.7,71874.7,71962,72023.9,72109.4,72163.7,72258.4,72258.4,72258.4,72449.6,72603.4,72705.6,72789,72888.6,72888.6,72888.6,72948,73005.3,73075.6,73297.6,73375.6,73448.9,73585.1,73645.6,73748.8,73748.8,73748.8,73861.3,73958.6,73983.4,73983.4,73983.4,73983.4,73983.4,73983.4,73983.4,73983.4,73983.4,73983.6,73983.6,73983.6,73983.9,74007.7,74428.9,74511,74709.3,74709.3,74709.3,74709.3,74709.3,74709.3,74709.3,74709.3,74709.3,74717.3,74968.8,75153,75302.7,75417.3,75512.8,75512.8,75532.1,75663.8,75779,75855.5,76009.2,76009.2,76009.2,76009.2,76102.1
SG1371,69872,69872,69872,69872,69979.8,70098.7,70181.7,70265,70337.5,70337.5,70337.5,70337.5,70346.6,70346.7,70346.9,70347,70347,70347,70347,70347.2,70347.3,70347.7,70347.7,70347.8,70348,70348.1,70348.3,70348.3,70348.3,70348.5,70348.7,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349,70349
SG4339,6559,6559,6559,6559,6559,6559,6559,6559,6559,6559,6559,6559,6559,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1,6572.1
SG4329,6922.7,6922.7,6922.7,6922.7,6984.4,7046,7107.6,7171.8,7171.8,7171.8,7171.8,7237.1,7292.5,7347.8,7403.6,7403.6,7403.6,7403.6,7459,7515.1,7515.1,7551.2,7578.9,7634.2,7689.7,7745,7745,7745,7745,7800.4,7855.8,7911.2,7966.7,7966.7,7966.7,7966.7,7966.7,8022.1,8086,8147.8,8210.6,8210.6,8210.6,8339.4,8431.5,8782.8,8797,8797,8797,8797,8842.3,8917.9,8993.4,9078.4,9078.4,9078.4,9078.4,9134.3,9190.4,9239.3,9288.2,9288.2,9288.2,9288.2,9337,9387.1,9436.2,9485.1,9485.1,9485.1,9485.1,9562.2
SG1426,22799.8,22799.8,22799.8,22799.8,22799.8,22799.8,22799.8,22799.8,22799.8,22799.8,22799.8,22828.5,22828.5,22828.5,22828.5,22828.5,22828.5,22828.5,22828.5,22828.5,22828.5,22885.4,22885.4,22885.4,22885.4,22885.4,22885.4,22885.4,22885.4,22890.3,22903.5,22903.5,22903.5,22903.5,22903.5,22903.5,22917.2,22919.7,22926.4,22926.4,22926.4,22926.4,22926.4,22926.4,22953.9,23016.6,23034.4,23034.4,23034.4,23034.4,23034.4,23034.4,23034.4,23034.4,23034.4,23034.4,23034.4,23034.4,23034.4,23034.4,23034.4,23034.4,23034.4,23034.4,23102.5,23102.5,23102.5,23106,23106,23106,23106,23106
SG1432,91734.1,91734.1,91734.1,91734.1,91741,91745.6,91750.4,91755.5,91759.9,91759.9,91759.9,91764.3,91768.6,91773,91777.6,91786.2,91786.2,91786.2,91795.7,91800.6,91800.6,91802.8,91805.2,91809.5,91818.1,91822.5,91826.8,91826.8,91826.8,91831.2,91835.8,91840.2,91846.8,91846.8,91846.8,91846.8,91851.4,91860.1,91864.5,91868.8,91873.1,91873.1,91873.1,91877.9,91883.9,91920.6,91936.8,91942.2,91942.2,91942.2,91949.6,91954.7,91960.9,91972.8,91979.1,91979.1,91979.1,91984.8,91994,92000.2,92011.4,92017.2,92017.2,92017.2,92023,92028.7,92028.7,92028.7,92028.7,92028.7,92028.7,92028.7
SG4336,8703.6,8704.3,8704.3,8704.3,8718.9,8724.1,8732.6,8747.4,8766.6,8766.6,8766.6,8780.5,8788.7,8801.2,8808.8,8820.1,8820.1,8820.1,8828.2,8832.6,8832.6,8846.5,8848,8866.3,8885,8899.2,8906.2,8906.2,8906.2,8919.5,8927.7,8930.7,8933.7,8933.7,8933.7,8933.7,8945.7,8954.6,8964.3,8970.9,8988.5,8988.5,8988.5,8997.4,9009.5,9086.9,9101.2,9107.2,9107.2,9107.2,9117.3,9130,9136.4,9149.3,9165.4,9165.4,9165.4,9177.6,9185.9,9193,9203.6,9217.8,9217.8,9217.8,9230,9239.1,9246.3,9256.6,9265.2,9265.2,9265.2,9283.3
SG2925,29621,29835.5,29835.5,29835.5,29835.5,29835.5,29835.5,29835.5,29835.5,29835.5,29835.5,29835.5,30167.1,30198.8,30250.2,30485.5,30485.5,30689.3,30755.8,30837.6,30899,31407.5,31439.7,31486.9,31530.4,31791,31851.9,31851.9,32032.3,32115.5,32159.5,32187.7,32448.9,32448.9,32448.9,32609,32720.9,32765.1,32800.8,33058.1,33113.7,33113.7,33265.7,33364.3,33429.4,34282.7,34340.9,34605.1,34605.1,34784.7,34902.2,34970.9,35065.4,35114.6,35380.3,35380.3,35552.8,35646.9,35717.6,35780.6,35852.9,36097.2,36097.2,36267.6,36350.6,36395.4,36648.5,36648.5,36648.5,36648.5,36766.1,36894.2
SG4553,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131143.8,131163.1,131189.2,131214.7,131228.3,131228.3,131228.3,131228.3,131265.6,131294.2,131320.3,131320.3,131320.3,131350.7,131377.5,131407.3,131432.8,131494.3,131508.6,131508.6,131508.6,131521,131575.1,131780.7,131867.1,131867.1,131912.5,131975.2,132136.8,132215.7,132343.7,132397.8,132397.8,132399.6,132494.7
SG1364,19777.1,19777.1,19777.1,19777.1,19819.9,19844.8,19861.6,19861.6,19861.6,19861.6,19861.6,19861.6,19879,19895.1,19911.9,19971.5,19971.5,19971.5,19971.5,19971.5,19971.5,19971.5,19971.5,20011.3,20011.3,20038,20038,20038,20038,20038,20038,20038,20038,20038,20038,20038,20038,20038,20038,20038,20038,20038,20038,20038,20038,20071,20087.7,20278.5,20278.5,20278.5,20278.5,20285.3,20317.6,20366.7,20399.7,20399.7,20399.7,20415.2,20415.2,20415.2,20415.2,20415.2,20415.2,20415.2,20452.5,20459.9,20496.6,20515.9,20515.9,20515.9,20515.9,20523.3
SG4472,54226,54227.4,54227.4,54258,54341.7,54427.2,54512.2,54577.5,54624.4,54624.4,54652.2,54718.5,54787.1,54869,54960.4,55024,55024,55024,55024,55024,55024,55024,55024,55024,55024,55024,55024,55024,55024,55024,55024,55024,55024,55024,55024,55046.9,55125.6,55190.9,55270.9,55334.3,55371.6,55371.6,55397.4,55467,55531.8,55973.8,56034.3,56059.1,56059.1,56084,56182.2,56281.6,56336.1,56377.4,56405.8,56405.8,56420.2,56512.2,56610,56679.1,56788.7,56845.3,56845.3,56866.5,56972.9,57021.3,57048.3,57138.5,57138.5,57138.5,57154.4,57206.6
SG2951,49983.2,50031.1,50031.1,50031.1,50121.2,50186.4,50260.4,50319.4,50402,50481.6,50481.6,50560.5,50623.2,50692.8,50696.6,50699,50699,50699,50723.9,50958.8,51000.4,51206.7,51207.3,51268.2,51322.3,51383.8,51439.1,51506.2,51506.2,51569,51616.2,51661.6,51710.6,51710.6,51710.6,51710.6,51782.7,51839.9,51886.5,51948,51995.2,51995.2,51995.2,52052.4,52103.3,52443.2,52495.4,52565.6,52565.6,52565.6,52566.9,52566.9,52566.9,52566.9,52566.9,52566.9,52566.9,52566.9,52566.9,52566.9,52566.9,52566.9,52568.8,52568.8,52629,52677.5,52726,52786.2,52847.8,53446.8,53446.8,53490.3
SG4335,6231.7,6243.7,6259.8,6259.8,6259.8,6273.2,6295.4,6328.4,6346.8,6346.8,6346.8,6370.3,6380.2,6397.7,6397.7,6397.7,6397.7,6397.7,6418,6418,6418,6445.9,6455.9,6466.6,6479.7,6519.1,6532.9,6532.9,6532.9,6549.8,6560.3,6570.4,6580.4,6580.4,6580.4,6580.4,6597.7,6607.6,6629.7,6639.6,6649.7,6649.7,6649.7,6659.7,6698.8,6847.8,6884.9,6884.9,6884.9,6884.9,6920.6,6927.9,6928.4,6940.8,6990.5,7004,7004,7054.6,7077.7,7103.3,7103.3,7103.3,7103.3,7103.3,7125.7,7148.3,7170.9,7193.9,7215.8,7216,7216,7239.4
SG2891,124900.9,124901,124901,124913.6,124951.2,124992.2,125013.9,125038.8,125062.6,125062.6,125062.6,125142.1,125181,125218.7,125255,125255,125255,125255,125289,125312.6,125372,125502,125511.4,125554.3,125588.3,125614.7,125666.7,125666.7,125667,125720.2,125785.7,125850.5,125911.9,125911.9,125911.9,125912,125956.6,126031.2,126068.3,126123,126202.9,126202.9,126203,126268.9,126340.9,126713.4,126749.5,126799.2,126799.2,126799.2,126883.6,126945.3,127024,127024,127111.9,127111.9,127298.7,127343.7,127381.3,127418.3,127626.9,127626.9,127626.9,127626.9,127626.9,127626.9,127626.9,127626.9,127626.9,127626.9,127626.9,127626.9
SG2851,98195.6,98195.6,98195.6,98195.6,98220.8,98252.4,98290,98330.6,98372.4,98372.4,98372.4,98439.2,98476.9,98515.4,98551.6,98597.6,98597.6,98597.6,98627.5,98656.9,98694.1,98773.9,98782.2,98822.8,98859.7,98906,98936.9,98936.9,98936.9,98974.9,98989.5,98998.8,98998.8,98998.8,98998.8,98998.8,99015.9,99026.9,99038,99044,99054.1,99054.1,99054.1,99059.5,99077.3,99288.3,99325,99389.4,99389.4,99389.4,99452.3,99520.9,99589.6,99589.6,99648.3,99648.3,99648.3,99869.2,99905.5,99940.9,99986.8,100221.4,100221.4,100414.1,100457.9,100496.5,100541.8,100730.2,100730.2,100730.2,100730.2,100730.2
SG4332,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,4861.1,5006.9,5012.2,5018,5018,5018,5018,5025,5033.9,5033.9,5033.9,5033.9,5033.9,5039.2,5044.9,5050.6,5056.2,5061.5,5061.5,5061.5,5070.1,5079.2,5086,5092.3,5097.8,5097.8,5097.8,5100.4
SG2825,126932.6,126933,126947.9,126957.2,126997.3,127111.6,127180.4,127183,127193.1,127200.2,127207.4,127213.3,127234.6,127275.8,127374.8,127378.4,127397.5,127397.8,127438.6,127451.2,127451.4,127502.8,127503.4,127506.2,127517.6,127530.2,127607.3,127613,127613,127648.3,127683.7,127685.1,127700.4,127700.4,127715.4,127715.4,127730.9,127785.6,127820.6,127821.6,127826.2,127835.6,127835.9,127836.4,127853.1,127992.7,128003,128005.7,128006.1,128016.5,128060,128083.6,128092.6,128149.6,128150.8,128151.7,128151.7,128155.4,128173.5,128179.6,128222,128233.7,128233.8,128233.8,128302.9,128396.3,128444.1,128466.6,128500.4,128500.4,128500.4,128501.4
SG2942,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.4,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45130.5,45134,45134,45134,45232.4,45265.9,45265.9,45290.2,45341.8,45381.5,45577.6,45661.3,45696.6,45696.6,45720.9,45766.5,45829.8,45897.1,45954.6,46010.4,46010.4,46035.2,46164.1
SG1340,122789.8,122789.8,122789.8,122789.8,122789.8,122789.8,122789.8,122789.8,122973.1,122973.1,122973.1,122993.6,123060.3,123098.2,123121.1,123250.2,123250.2,123250.2,123250.2,123311.5,123311.5,123405.4,123405.5,123528.5,123546.4,123649.8,123649.8,123649.8,123649.8,123711.3,123711.6,123711.6,123711.6,123711.6,123711.6,123711.6,123711.6,123801.7,123801.8,123829.9,123829.9,123829.9,123829.9,123974.5,124124.9,124130.8,124130.8,124130.8,124130.8,124130.8,124320.9,124320.9,124504.9,124504.9,124504.9,124504.9,124504.9,124504.9,124544.4,124563.4,124563.4,124563.4,124563.4,124563.4,124563.4,124563.4,124563.4,124563.4,124563.4,124563.4,124563.4,124563.4
SG2928,51115,51132,51132,51132.8,51188.3,51243.4,51294.8,51345.6,51392.8,51392.8,51399.6,51448.5,51515.3,51569.5,51624.8,51678.1,51678.1,51682.3,51731.4,51786.6,51877.7,52119.3,52164.6,52265.6,52378.7,52503.2,52595,52595,52601.1,52695.9,52824.7,52944.2,53016.7,53016.7,53016.7,53016.8,53016.8,53016.8,53016.8,53016.8,53016.8,53016.8,53016.8,53022.8,53141.1,53659.3,53737.9,53821.1,53821.2,53823.7,53927.3,54065.8,54173.6,54382.5,54584.7,54584.7,54584.7,54642.5,54713,54850.6,54951.2,55076.4,55076.5,55081.9,55187.7,55306.3,55463.7,55568,55706.5,55706.5,55710.5,55817.4
SG2844,99757.1,99774.2,99774.2,99774.2,99809.5,99846,99883.6,99914.9,99953.7,100001.9,100001.9,100047.9,100070,100094.6,100122.7,100154.8,100154.8,100154.8,100190.3,100229.3,100329.9,100450.8,100461.4,100491,100523.7,100560.1,100593.1,100593.1,100593.1,100623.1,100653.7,100693.8,100722.9,100722.9,100722.9,100722.9,100755.6,100782.4,100823.9,100893.1,100893.1,100893.1,100893.1,100926.9,100962.3,101025.3,101025.3,101025.3,101025.3,101025.3,101066.1,101095.4,101124.4,101158.1,101203.9,101203.9,101203.9,101240.7,101277,101310.5,101342.5,101377.3,101377.3,101377.3,101458.3,101492.8,101525.5,101558.8,101599.6,101599.6,101599.6,101672.4
